20260720T,0,1000,0,349.57,0
20260721T,0,1000,0,349.57,0
20260722T,0,1000,0,349.57,0
20260723T,0,1000,0,349.57,0
20260724T,0,1000,0,349.57,0
20260720T,0,1000,0,258.92,0
20260721T,0,1000,0,258.92,0
20260722T,0,1000,0,258.92,0
20260723T,0,1000,0,258.92,0
20260724T,0,1000,0,258.92,0
20260720T,0,1000,0,178.65,0
20260721T,0,1000,0,178.65,0
20260722T,0,1000,0,178.65,0
20260723T,0,1000,0,178.65,0
20260724T,0,1000,0,178.65,0
20260720T,0,1000,0,148.18,0
20260721T,0,1000,0,148.18,0
20260722T,0,1000,0,148.18,0
20260723T,0,1000,0,148.18,0
20260724T,0,1000,0,148.18,0
20260720T,0,1000,0,133.33,0
20260721T,0,1000,0,133.33,0
20260722T,0,1000,0,133.33,0
20260723T,0,1000,0,133.33,0
20260724T,0,1000,0,133.33,0
20260720T,0,1000,0,124.62,0
20260721T,0,1000,0,124.62,0
20260722T,0,1000,0,124.62,0
20260723T,0,1000,0,124.62,0
20260724T,0,1000,0,124.62,0
20260720T,0,1000,0,117.71,0
20260721T,0,1000,0,117.71,0
20260722T,0,1000,0,117.71,0
20260723T,0,1000,0,117.71,0
20260724T,0,1000,0,117.71,0
20260720T,0,1000,0,112.25,0
20260721T,0,1000,0,112.25,0
20260722T,0,1000,0,112.25,0
20260723T,0,1000,0,112.25,0
20260724T,0,1000,0,112.25,0
20260720T,0,1000,0,104.83,0
20260721T,0,1000,0,104.83,0
20260722T,0,1000,0,104.83,0
20260723T,0,1000,0,104.83,0
20260724T,0,1000,0,104.83,0
20260720T,0,1000,0,98.54,0
20260721T,0,1000,0,98.54,0
20260722T,0,1000,0,98.54,0
20260723T,0,1000,0,98.54,0
20260724T,0,1000,0,98.54,0
20260720T,0,1000,0,93.56,0
20260721T,0,1000,0,93.56,0
20260722T,0,1000,0,93.56,0
20260723T,0,1000,0,93.56,0
20260724T,0,1000,0,93.56,0
20260720T,0,1000,0,88.97,0
20260721T,0,1000,0,88.97,0
20260722T,0,1000,0,88.97,0
20260723T,0,1000,0,88.97,0
20260724T,0,1000,0,88.97,0
20260720T,0,1000,0,83.83,0
20260721T,0,1000,0,83.83,0
20260722T,0,1000,0,83.83,0
20260723T,0,1000,0,83.83,0
20260724T,0,1000,0,83.83,0
20260720T,0,1000,0,76.49,0
20260721T,0,1000,0,76.49,0
20260722T,0,1000,0,76.49,0
20260723T,0,1000,0,76.49,0
20260724T,0,1000,0,76.49,0
20260720T,0,1000,0,69.52,0
20260721T,0,1000,0,69.52,0
20260722T,0,1000,0,69.52,0
20260723T,0,1000,0,69.52,0
20260724T,0,1000,0,69.52,0
20260720T,0,1000,0,54.23,0
20260721T,0,1000,0,54.23,0
20260722T,0,1000,0,54.23,0
20260723T,0,1000,0,54.23,0
20260724T,0,1000,0,54.23,0
